hparams_seed,algorithm,test_env,val_env,trial,seed
13,CORAL,hirid,eicu,1,1406092672
13,CORAL,hirid,eicu,2,756641417
13,CORAL,hirid,eicu,3,1630249246
13,CORAL,hirid,eicu,4,1712133093
13,CORAL,hirid,aumc,0,858428502
13,CORAL,hirid,aumc,1,1406092672
13,CORAL,hirid,aumc,2,756641417
13,CORAL,hirid,aumc,3,1630249246
13,CORAL,hirid,aumc,4,1712133093
13,CORAL,aumc,miiv,0,858428502
13,CORAL,aumc,miiv,1,1406092672
13,CORAL,aumc,miiv,2,756641417
13,CORAL,aumc,miiv,3,1630249246
13,CORAL,aumc,miiv,4,1712133093
13,CORAL,aumc,eicu,0,858428502
13,CORAL,aumc,eicu,1,1406092672
13,CORAL,aumc,eicu,2,756641417
13,CORAL,aumc,eicu,3,1630249246
13,CORAL,aumc,eicu,4,1712133093
13,CORAL,aumc,hirid,0,858428502
13,CORAL,aumc,hirid,1,1406092672
13,CORAL,aumc,hirid,2,756641417
13,CORAL,aumc,hirid,3,1630249246
13,CORAL,aumc,hirid,4,1712133093
13,VREx,miiv,eicu,0,1941221672
13,VREx,miiv,eicu,1,129319803
13,VREx,miiv,eicu,2,405507917
13,VREx,miiv,eicu,3,1166592052
13,VREx,miiv,eicu,4,1179756753
13,VREx,miiv,hirid,0,1941221672
13,VREx,miiv,hirid,1,129319803
13,VREx,miiv,hirid,2,405507917
13,VREx,miiv,hirid,3,1166592052
13,VREx,miiv,hirid,4,1179756753
13,VREx,miiv,aumc,0,1941221672
13,VREx,miiv,aumc,1,129319803
13,VREx,miiv,aumc,2,405507917
13,VREx,miiv,aumc,3,1166592052
13,VREx,miiv,aumc,4,1179756753
13,VREx,eicu,miiv,0,1941221672
13,VREx,eicu,miiv,1,129319803
13,VREx,eicu,miiv,2,405507917
13,VREx,eicu,miiv,3,1166592052
13,VREx,eicu,miiv,4,1179756753
13,VREx,eicu,hirid,0,1941221672
13,VREx,eicu,hirid,1,129319803
13,VREx,eicu,hirid,2,405507917
13,VREx,eicu,hirid,3,1166592052
13,VREx,eicu,hirid,4,1179756753
13,VREx,eicu,aumc,0,1941221672
13,VREx,eicu,aumc,1,129319803
13,VREx,eicu,aumc,2,405507917
13,VREx,eicu,aumc,3,1166592052
13,VREx,eicu,aumc,4,1179756753
13,VREx,hirid,miiv,0,1941221672
13,VREx,hirid,miiv,1,129319803
13,VREx,hirid,miiv,2,405507917
13,VREx,hirid,miiv,3,1166592052
13,VREx,hirid,miiv,4,1179756753
13,VREx,hirid,eicu,0,1941221672
13,VREx,hirid,eicu,1,129319803
13,VREx,hirid,eicu,2,405507917
13,VREx,hirid,eicu,3,1166592052
13,VREx,hirid,eicu,4,1179756753
13,VREx,hirid,aumc,0,1941221672
13,VREx,hirid,aumc,1,129319803
13,VREx,hirid,aumc,2,405507917
13,VREx,hirid,aumc,3,1166592052
13,VREx,hirid,aumc,4,1179756753
13,VREx,aumc,miiv,0,1941221672
13,VREx,aumc,miiv,1,129319803
13,VREx,aumc,miiv,2,405507917
13,VREx,aumc,miiv,3,1166592052
13,VREx,aumc,miiv,4,1179756753
13,VREx,aumc,eicu,0,1941221672
13,VREx,aumc,eicu,1,129319803
13,VREx,aumc,eicu,2,405507917
13,VREx,aumc,eicu,3,1166592052
13,VREx,aumc,eicu,4,1179756753
13,VREx,aumc,hirid,0,1941221672
13,VREx,aumc,hirid,1,129319803
13,VREx,aumc,hirid,2,405507917
13,VREx,aumc,hirid,3,1166592052
13,VREx,aumc,hirid,4,1179756753
13,Fishr,miiv,eicu,0,1044544599
13,Fishr,miiv,eicu,1,1525515413
13,Fishr,miiv,eicu,2,1992374958
13,Fishr,miiv,eicu,3,2038207610
13,Fishr,miiv,eicu,4,717956023
13,Fishr,miiv,hirid,0,1044544599
13,Fishr,miiv,hirid,1,1525515413
13,Fishr,miiv,hirid,2,1992374958
13,Fishr,miiv,hirid,3,2038207610
13,Fishr,miiv,hirid,4,717956023
13,Fishr,miiv,aumc,0,1044544599
13,Fishr,miiv,aumc,1,1525515413
13,Fishr,miiv,aumc,2,1992374958
13,Fishr,miiv,aumc,3,2038207610
13,Fishr,miiv,aumc,4,717956023
13,Fishr,eicu,miiv,0,1044544599
13,Fishr,eicu,miiv,1,1525515413
13,Fishr,eicu,miiv,2,1992374958
13,Fishr,eicu,miiv,3,2038207610
13,Fishr,eicu,miiv,4,717956023
13,Fishr,eicu,hirid,0,1044544599
13,Fishr,eicu,hirid,1,1525515413
13,Fishr,eicu,hirid,2,1992374958
13,Fishr,eicu,hirid,3,2038207610
13,Fishr,eicu,hirid,4,717956023
13,Fishr,eicu,aumc,0,1044544599
13,Fishr,eicu,aumc,1,1525515413
13,Fishr,eicu,aumc,2,1992374958
13,Fishr,eicu,aumc,3,2038207610
13,Fishr,eicu,aumc,4,717956023
13,Fishr,hirid,miiv,0,1044544599
13,Fishr,hirid,miiv,1,1525515413
13,Fishr,hirid,miiv,2,1992374958
13,Fishr,hirid,miiv,3,2038207610
13,Fishr,hirid,miiv,4,717956023
13,Fishr,hirid,eicu,0,1044544599
13,Fishr,hirid,eicu,1,1525515413
13,Fishr,hirid,eicu,2,1992374958
13,Fishr,hirid,eicu,3,2038207610
13,Fishr,hirid,eicu,4,717956023
13,Fishr,hirid,aumc,0,1044544599
13,Fishr,hirid,aumc,1,1525515413
13,Fishr,hirid,aumc,2,1992374958
13,Fishr,hirid,aumc,3,2038207610
13,Fishr,hirid,aumc,4,717956023
13,Fishr,aumc,miiv,0,1044544599
13,Fishr,aumc,miiv,1,1525515413
13,Fishr,aumc,miiv,2,1992374958
13,Fishr,aumc,miiv,3,2038207610
13,Fishr,aumc,miiv,4,717956023
13,Fishr,aumc,eicu,0,1044544599
13,Fishr,aumc,eicu,1,1525515413
13,Fishr,aumc,eicu,2,1992374958
13,Fishr,aumc,eicu,3,2038207610
13,Fishr,aumc,eicu,4,717956023
13,Fishr,aumc,hirid,0,1044544599
13,Fishr,aumc,hirid,1,1525515413
13,Fishr,aumc,hirid,2,1992374958
13,Fishr,aumc,hirid,3,2038207610
13,Fishr,aumc,hirid,4,717956023
13,GroupDRO,miiv,eicu,0,761111249
13,GroupDRO,miiv,eicu,1,677437602
13,GroupDRO,miiv,eicu,2,1110983822
13,GroupDRO,miiv,eicu,3,1327577280
13,GroupDRO,miiv,eicu,4,209951670
13,GroupDRO,miiv,hirid,0,761111249
13,GroupDRO,miiv,hirid,1,677437602
13,GroupDRO,miiv,hirid,2,1110983822
13,GroupDRO,miiv,hirid,3,1327577280
13,GroupDRO,miiv,hirid,4,209951670
13,GroupDRO,miiv,aumc,0,761111249
13,GroupDRO,miiv,aumc,1,677437602
13,GroupDRO,miiv,aumc,2,1110983822
13,GroupDRO,miiv,aumc,3,1327577280
13,GroupDRO,miiv,aumc,4,209951670
13,GroupDRO,eicu,miiv,0,761111249
13,GroupDRO,eicu,miiv,1,677437602
13,GroupDRO,eicu,miiv,2,1110983822
13,GroupDRO,eicu,miiv,3,1327577280
13,GroupDRO,eicu,miiv,4,209951670
13,GroupDRO,eicu,hirid,0,761111249
13,GroupDRO,eicu,hirid,1,677437602
13,GroupDRO,eicu,hirid,2,1110983822
13,GroupDRO,eicu,hirid,3,1327577280
13,GroupDRO,eicu,hirid,4,209951670
13,GroupDRO,eicu,aumc,0,761111249
13,GroupDRO,eicu,aumc,1,677437602
13,GroupDRO,eicu,aumc,2,1110983822
13,GroupDRO,eicu,aumc,3,1327577280
13,GroupDRO,eicu,aumc,4,209951670
13,GroupDRO,hirid,miiv,0,761111249
13,GroupDRO,hirid,miiv,1,677437602
13,GroupDRO,hirid,miiv,2,1110983822
13,GroupDRO,hirid,miiv,3,1327577280
13,GroupDRO,hirid,miiv,4,209951670
13,GroupDRO,hirid,eicu,0,761111249
13,GroupDRO,hirid,eicu,1,677437602
13,GroupDRO,hirid,eicu,2,1110983822
13,GroupDRO,hirid,eicu,3,1327577280
13,GroupDRO,hirid,eicu,4,209951670
13,GroupDRO,hirid,aumc,0,761111249
13,GroupDRO,hirid,aumc,1,677437602
13,GroupDRO,hirid,aumc,2,1110983822
13,GroupDRO,hirid,aumc,3,1327577280
13,GroupDRO,hirid,aumc,4,209951670
13,GroupDRO,aumc,miiv,0,761111249
13,GroupDRO,aumc,miiv,1,677437602
13,GroupDRO,aumc,miiv,2,1110983822
13,GroupDRO,aumc,miiv,3,1327577280
13,GroupDRO,aumc,miiv,4,209951670
13,GroupDRO,aumc,eicu,0,761111249
13,GroupDRO,aumc,eicu,1,677437602
13,GroupDRO,aumc,eicu,2,1110983822
13,GroupDRO,aumc,eicu,3,1327577280
13,GroupDRO,aumc,eicu,4,209951670
13,GroupDRO,aumc,hirid,0,761111249
13,GroupDRO,aumc,hirid,1,677437602
13,GroupDRO,aumc,hirid,2,1110983822
13,GroupDRO,aumc,hirid,3,1327577280
13,GroupDRO,aumc,hirid,4,209951670
13,MLDG,miiv,eicu,0,1110217890
13,MLDG,miiv,eicu,1,1457602934
13,MLDG,miiv,eicu,2,997551924
13,MLDG,miiv,eicu,3,11710529
13,MLDG,miiv,eicu,4,1792325131
13,MLDG,miiv,hirid,0,1110217890
13,MLDG,miiv,hirid,1,1457602934
13,MLDG,miiv,hirid,2,997551924
13,MLDG,miiv,hirid,3,11710529
13,MLDG,miiv,hirid,4,1792325131
13,MLDG,miiv,aumc,0,1110217890
13,MLDG,miiv,aumc,1,1457602934
13,MLDG,miiv,aumc,2,997551924
13,MLDG,miiv,aumc,3,11710529
13,MLDG,miiv,aumc,4,1792325131
13,MLDG,eicu,miiv,0,1110217890
13,MLDG,eicu,miiv,1,1457602934
13,MLDG,eicu,miiv,2,997551924
13,MLDG,eicu,miiv,3,11710529
13,MLDG,eicu,miiv,4,1792325131
13,MLDG,eicu,hirid,0,1110217890
13,MLDG,eicu,hirid,1,1457602934
13,MLDG,eicu,hirid,2,997551924
13,MLDG,eicu,hirid,3,11710529
13,MLDG,eicu,hirid,4,1792325131
13,MLDG,eicu,aumc,0,1110217890
13,MLDG,eicu,aumc,1,1457602934
13,MLDG,eicu,aumc,2,997551924
13,MLDG,eicu,aumc,3,11710529
13,MLDG,eicu,aumc,4,1792325131
13,MLDG,hirid,miiv,0,1110217890
13,MLDG,hirid,miiv,1,1457602934
13,MLDG,hirid,miiv,2,997551924
13,MLDG,hirid,miiv,3,11710529
13,MLDG,hirid,miiv,4,1792325131
13,MLDG,hirid,eicu,0,1110217890
13,MLDG,hirid,eicu,1,1457602934
13,MLDG,hirid,eicu,2,997551924
13,MLDG,hirid,eicu,3,11710529
13,MLDG,hirid,eicu,4,1792325131
13,MLDG,hirid,aumc,0,1110217890
13,MLDG,hirid,aumc,1,1457602934
13,MLDG,hirid,aumc,2,997551924
13,MLDG,hirid,aumc,3,11710529
13,MLDG,hirid,aumc,4,1792325131
13,MLDG,aumc,miiv,0,1110217890
13,MLDG,aumc,miiv,1,1457602934
13,MLDG,aumc,miiv,2,997551924
13,MLDG,aumc,miiv,3,11710529
13,MLDG,aumc,miiv,4,1792325131
13,MLDG,aumc,eicu,0,1110217890
13,MLDG,aumc,eicu,1,1457602934
13,MLDG,aumc,eicu,2,997551924
13,MLDG,aumc,eicu,3,11710529
13,MLDG,aumc,eicu,4,1792325131
13,MLDG,aumc,hirid,0,1110217890
13,MLDG,aumc,hirid,1,1457602934
13,MLDG,aumc,hirid,2,997551924
13,MLDG,aumc,hirid,3,11710529
13,MLDG,aumc,hirid,4,1792325131
14,CORAL,miiv,eicu,0,1526698914
14,CORAL,miiv,eicu,1,112770034
14,CORAL,miiv,eicu,2,216500730
14,CORAL,miiv,eicu,3,358306965
14,CORAL,miiv,eicu,4,223554326
14,CORAL,miiv,hirid,0,1526698914
14,CORAL,miiv,hirid,1,112770034
14,CORAL,miiv,hirid,2,216500730
14,CORAL,miiv,hirid,3,358306965
14,CORAL,miiv,hirid,4,223554326
14,CORAL,miiv,aumc,0,1526698914
14,CORAL,miiv,aumc,1,112770034
14,CORAL,miiv,aumc,2,216500730
14,CORAL,miiv,aumc,3,358306965
14,CORAL,miiv,aumc,4,223554326
14,CORAL,eicu,miiv,0,1526698914
14,CORAL,eicu,miiv,1,112770034
14,CORAL,eicu,miiv,2,216500730
14,CORAL,eicu,miiv,3,358306965
14,CORAL,eicu,miiv,4,223554326
14,CORAL,eicu,hirid,0,1526698914
14,CORAL,eicu,hirid,1,112770034
14,CORAL,eicu,hirid,2,216500730
14,CORAL,eicu,hirid,3,358306965
14,CORAL,eicu,hirid,4,223554326
14,CORAL,eicu,aumc,0,1526698914
14,CORAL,eicu,aumc,1,112770034
14,CORAL,eicu,aumc,2,216500730
14,CORAL,eicu,aumc,3,358306965
14,CORAL,eicu,aumc,4,223554326
14,CORAL,hirid,miiv,0,1526698914
14,CORAL,hirid,miiv,1,112770034
14,CORAL,hirid,miiv,2,216500730
14,CORAL,hirid,miiv,3,358306965
14,CORAL,hirid,miiv,4,223554326
14,CORAL,hirid,eicu,0,1526698914
14,CORAL,hirid,eicu,1,112770034
14,CORAL,hirid,eicu,2,216500730
14,CORAL,hirid,eicu,3,358306965
14,CORAL,hirid,eicu,4,223554326
14,CORAL,hirid,aumc,0,1526698914
14,CORAL,hirid,aumc,1,112770034
14,CORAL,hirid,aumc,2,216500730
14,CORAL,hirid,aumc,3,358306965
14,CORAL,hirid,aumc,4,223554326
14,CORAL,aumc,miiv,0,1526698914
14,CORAL,aumc,miiv,1,112770034
14,CORAL,aumc,miiv,2,216500730
14,CORAL,aumc,miiv,3,358306965
14,CORAL,aumc,miiv,4,223554326
14,CORAL,aumc,eicu,0,1526698914
14,CORAL,aumc,eicu,1,112770034
14,CORAL,aumc,eicu,2,216500730
14,CORAL,aumc,eicu,3,358306965
14,CORAL,aumc,eicu,4,223554326
14,CORAL,aumc,hirid,0,1526698914
14,CORAL,aumc,hirid,1,112770034
14,CORAL,aumc,hirid,2,216500730
14,CORAL,aumc,hirid,3,358306965
14,CORAL,aumc,hirid,4,223554326
14,VREx,miiv,eicu,0,1562674806
14,VREx,miiv,eicu,1,105973498
14,VREx,miiv,eicu,2,212678004
14,VREx,miiv,eicu,3,2067574208
14,VREx,miiv,eicu,4,1978971248
14,VREx,miiv,hirid,0,1562674806
14,VREx,miiv,hirid,1,105973498
14,VREx,miiv,hirid,2,212678004
14,VREx,miiv,hirid,3,2067574208
14,VREx,miiv,hirid,4,1978971248
14,VREx,miiv,aumc,0,1562674806
14,VREx,miiv,aumc,1,105973498
14,VREx,miiv,aumc,2,212678004
14,VREx,miiv,aumc,3,2067574208
14,VREx,miiv,aumc,4,1978971248
14,VREx,eicu,miiv,0,1562674806
14,VREx,eicu,miiv,1,105973498
14,VREx,eicu,miiv,2,212678004
14,VREx,eicu,miiv,3,2067574208
14,VREx,eicu,miiv,4,1978971248
14,VREx,eicu,hirid,0,1562674806
14,VREx,eicu,hirid,1,105973498
14,VREx,eicu,hirid,2,212678004
14,VREx,eicu,hirid,3,2067574208
14,VREx,eicu,hirid,4,1978971248
14,VREx,eicu,aumc,0,1562674806
14,VREx,eicu,aumc,1,105973498
14,VREx,eicu,aumc,2,212678004
14,VREx,eicu,aumc,3,2067574208
14,VREx,eicu,aumc,4,1978971248
14,VREx,hirid,miiv,0,1562674806
14,VREx,hirid,miiv,1,105973498
14,VREx,hirid,miiv,2,212678004
14,VREx,hirid,miiv,3,2067574208
14,VREx,hirid,miiv,4,1978971248
14,VREx,hirid,eicu,0,1562674806
14,VREx,hirid,eicu,1,105973498
14,VREx,hirid,eicu,2,212678004
14,VREx,hirid,eicu,3,2067574208
14,VREx,hirid,eicu,4,1978971248
14,VREx,hirid,aumc,0,1562674806
14,VREx,hirid,aumc,1,105973498
14,VREx,hirid,aumc,2,212678004
14,VREx,hirid,aumc,3,2067574208
14,VREx,hirid,aumc,4,1978971248
14,VREx,aumc,miiv,0,1562674806
14,VREx,aumc,miiv,1,105973498
14,VREx,aumc,miiv,2,212678004
14,VREx,aumc,miiv,3,2067574208
14,VREx,aumc,miiv,4,1978971248
14,VREx,aumc,eicu,0,1562674806
14,VREx,aumc,eicu,1,105973498
14,VREx,aumc,eicu,2,212678004
14,VREx,aumc,eicu,3,2067574208
14,VREx,aumc,eicu,4,1978971248
14,VREx,aumc,hirid,0,1562674806
14,VREx,aumc,hirid,1,105973498
14,VREx,aumc,hirid,2,212678004
14,VREx,aumc,hirid,3,2067574208
14,VREx,aumc,hirid,4,1978971248
14,Fishr,miiv,eicu,0,548521783
14,Fishr,miiv,eicu,1,1681733468
14,Fishr,miiv,eicu,2,1734975984
14,Fishr,miiv,eicu,3,1359259155
14,Fishr,miiv,eicu,4,1053561707
14,Fishr,miiv,hirid,0,548521783
14,Fishr,miiv,hirid,1,1681733468
14,Fishr,miiv,hirid,2,1734975984
14,Fishr,miiv,hirid,3,1359259155
14,Fishr,miiv,hirid,4,1053561707
14,Fishr,miiv,aumc,0,548521783
14,Fishr,miiv,aumc,1,1681733468
14,Fishr,miiv,aumc,2,1734975984
14,Fishr,miiv,aumc,3,1359259155
14,Fishr,miiv,aumc,4,1053561707
14,Fishr,eicu,miiv,0,548521783
14,Fishr,eicu,miiv,1,1681733468
14,Fishr,eicu,miiv,2,1734975984
14,Fishr,eicu,miiv,3,1359259155
14,Fishr,eicu,miiv,4,1053561707
14,Fishr,eicu,hirid,0,548521783
14,Fishr,eicu,hirid,1,1681733468
14,Fishr,eicu,hirid,2,1734975984
14,Fishr,eicu,hirid,3,1359259155
14,Fishr,eicu,hirid,4,1053561707
14,Fishr,eicu,aumc,0,548521783
14,Fishr,eicu,aumc,1,1681733468
14,Fishr,eicu,aumc,2,1734975984
14,Fishr,eicu,aumc,3,1359259155
14,Fishr,eicu,aumc,4,1053561707
14,Fishr,hirid,miiv,0,548521783
14,Fishr,hirid,miiv,1,1681733468
14,Fishr,hirid,miiv,2,1734975984
14,Fishr,hirid,miiv,3,1359259155
14,Fishr,hirid,miiv,4,1053561707
14,Fishr,hirid,eicu,0,548521783
14,Fishr,hirid,eicu,1,1681733468
14,Fishr,hirid,eicu,2,1734975984
14,Fishr,hirid,eicu,3,1359259155
14,Fishr,hirid,eicu,4,1053561707
14,Fishr,hirid,aumc,0,548521783
14,Fishr,hirid,aumc,1,1681733468
14,Fishr,hirid,aumc,2,1734975984
14,Fishr,hirid,aumc,3,1359259155
14,Fishr,hirid,aumc,4,1053561707
14,Fishr,aumc,miiv,0,548521783
14,Fishr,aumc,miiv,1,1681733468
14,Fishr,aumc,miiv,2,1734975984
14,Fishr,aumc,miiv,3,1359259155
14,Fishr,aumc,miiv,4,1053561707
14,Fishr,aumc,eicu,0,548521783
14,Fishr,aumc,eicu,1,1681733468
14,Fishr,aumc,eicu,2,1734975984
14,Fishr,aumc,eicu,3,1359259155
14,Fishr,aumc,eicu,4,1053561707
14,Fishr,aumc,hirid,0,548521783
14,Fishr,aumc,hirid,1,1681733468
14,Fishr,aumc,hirid,2,1734975984
14,Fishr,aumc,hirid,3,1359259155
14,Fishr,aumc,hirid,4,1053561707
14,GroupDRO,miiv,eicu,0,928004485
14,GroupDRO,miiv,eicu,1,1959146498
14,GroupDRO,miiv,eicu,2,2002772741
14,GroupDRO,miiv,eicu,3,1940877097
14,GroupDRO,miiv,eicu,4,1298411487
14,GroupDRO,miiv,hirid,0,928004485
14,GroupDRO,miiv,hirid,1,1959146498
14,GroupDRO,miiv,hirid,2,2002772741
14,GroupDRO,miiv,hirid,3,1940877097
14,GroupDRO,miiv,hirid,4,1298411487
14,GroupDRO,miiv,aumc,0,928004485
14,GroupDRO,miiv,aumc,1,1959146498
14,GroupDRO,miiv,aumc,2,2002772741
14,GroupDRO,miiv,aumc,3,1940877097
14,GroupDRO,miiv,aumc,4,1298411487
14,GroupDRO,eicu,miiv,0,928004485
14,GroupDRO,eicu,miiv,1,1959146498
14,GroupDRO,eicu,miiv,2,2002772741
14,GroupDRO,eicu,miiv,3,1940877097
14,GroupDRO,eicu,miiv,4,1298411487
14,GroupDRO,eicu,hirid,0,928004485
14,GroupDRO,eicu,hirid,1,1959146498
14,GroupDRO,eicu,hirid,2,2002772741
14,GroupDRO,eicu,hirid,3,1940877097
14,GroupDRO,eicu,hirid,4,1298411487
14,GroupDRO,eicu,aumc,0,928004485
14,GroupDRO,eicu,aumc,1,1959146498
14,GroupDRO,eicu,aumc,2,2002772741
14,GroupDRO,eicu,aumc,3,1940877097
14,GroupDRO,eicu,aumc,4,1298411487
14,GroupDRO,hirid,miiv,0,928004485
14,GroupDRO,hirid,miiv,1,1959146498
14,GroupDRO,hirid,miiv,2,2002772741
14,GroupDRO,hirid,miiv,3,1940877097
14,GroupDRO,hirid,miiv,4,1298411487
14,GroupDRO,hirid,eicu,0,928004485
14,GroupDRO,hirid,eicu,1,1959146498
14,GroupDRO,hirid,eicu,2,2002772741
14,GroupDRO,hirid,eicu,3,1940877097
14,GroupDRO,hirid,eicu,4,1298411487
14,GroupDRO,hirid,aumc,0,928004485
14,GroupDRO,hirid,aumc,1,1959146498
14,GroupDRO,hirid,aumc,2,2002772741
14,GroupDRO,hirid,aumc,3,1940877097
14,GroupDRO,hirid,aumc,4,1298411487
14,GroupDRO,aumc,miiv,0,928004485
14,GroupDRO,aumc,miiv,1,1959146498
14,GroupDRO,aumc,miiv,2,2002772741
14,GroupDRO,aumc,miiv,3,1940877097
14,GroupDRO,aumc,miiv,4,1298411487
14,GroupDRO,aumc,eicu,0,928004485
14,GroupDRO,aumc,eicu,1,1959146498
14,GroupDRO,aumc,eicu,2,2002772741
14,GroupDRO,aumc,eicu,3,1940877097
14,GroupDRO,aumc,eicu,4,1298411487
14,GroupDRO,aumc,hirid,0,928004485
14,GroupDRO,aumc,hirid,1,1959146498
14,GroupDRO,aumc,hirid,2,2002772741
14,GroupDRO,aumc,hirid,3,1940877097
14,GroupDRO,aumc,hirid,4,1298411487
14,MLDG,miiv,eicu,0,100524416
14,MLDG,miiv,eicu,1,1121348465
14,MLDG,miiv,eicu,2,25406726
14,MLDG,miiv,eicu,3,1068961918
14,MLDG,miiv,eicu,4,575715830
14,MLDG,miiv,hirid,0,100524416
14,MLDG,miiv,hirid,1,1121348465
14,MLDG,miiv,hirid,2,25406726
14,MLDG,miiv,hirid,3,1068961918
14,MLDG,miiv,hirid,4,575715830
14,MLDG,miiv,aumc,0,100524416
14,MLDG,miiv,aumc,1,1121348465
14,MLDG,miiv,aumc,2,25406726
14,MLDG,miiv,aumc,3,1068961918
14,MLDG,miiv,aumc,4,575715830
14,MLDG,eicu,miiv,0,100524416
14,MLDG,eicu,miiv,1,1121348465
14,MLDG,eicu,miiv,2,25406726
14,MLDG,eicu,miiv,3,1068961918
14,MLDG,eicu,miiv,4,575715830
14,MLDG,eicu,hirid,0,100524416
14,MLDG,eicu,hirid,1,1121348465
14,MLDG,eicu,hirid,2,25406726
14,MLDG,eicu,hirid,3,1068961918
14,MLDG,eicu,hirid,4,575715830
14,MLDG,eicu,aumc,0,100524416
14,MLDG,eicu,aumc,1,1121348465
14,MLDG,eicu,aumc,2,25406726
14,MLDG,eicu,aumc,3,1068961918
14,MLDG,eicu,aumc,4,575715830
14,MLDG,hirid,miiv,0,100524416
14,MLDG,hirid,miiv,1,1121348465
14,MLDG,hirid,miiv,2,25406726
14,MLDG,hirid,miiv,3,1068961918
14,MLDG,hirid,miiv,4,575715830
14,MLDG,hirid,eicu,0,100524416
14,MLDG,hirid,eicu,1,1121348465
14,MLDG,hirid,eicu,2,25406726
14,MLDG,hirid,eicu,3,1068961918
14,MLDG,hirid,eicu,4,575715830
14,MLDG,hirid,aumc,0,100524416
14,MLDG,hirid,aumc,1,1121348465
14,MLDG,hirid,aumc,2,25406726
14,MLDG,hirid,aumc,3,1068961918
14,MLDG,hirid,aumc,4,575715830
14,MLDG,aumc,miiv,0,100524416
14,MLDG,aumc,miiv,1,1121348465
14,MLDG,aumc,miiv,2,25406726
14,MLDG,aumc,miiv,3,1068961918
14,MLDG,aumc,miiv,4,575715830
14,MLDG,aumc,eicu,0,100524416
14,MLDG,aumc,eicu,1,1121348465
14,MLDG,aumc,eicu,2,25406726
14,MLDG,aumc,eicu,3,1068961918
14,MLDG,aumc,eicu,4,575715830
14,MLDG,aumc,hirid,0,100524416
14,MLDG,aumc,hirid,1,1121348465
14,MLDG,aumc,hirid,2,25406726
14,MLDG,aumc,hirid,3,1068961918
14,MLDG,aumc,hirid,4,575715830
15,CORAL,miiv,eicu,0,1064766034
15,CORAL,miiv,eicu,1,132130312
15,CORAL,miiv,eicu,2,912925663
15,CORAL,miiv,eicu,3,2001120258
15,CORAL,miiv,eicu,4,1215888047
15,CORAL,miiv,hirid,0,1064766034
15,CORAL,miiv,hirid,1,132130312
15,CORAL,miiv,hirid,2,912925663
15,CORAL,miiv,hirid,3,2001120258
15,CORAL,miiv,hirid,4,1215888047
15,CORAL,miiv,aumc,0,1064766034
15,CORAL,miiv,aumc,1,132130312
15,CORAL,miiv,aumc,2,912925663
15,CORAL,miiv,aumc,3,2001120258
15,CORAL,miiv,aumc,4,1215888047
15,CORAL,eicu,miiv,0,1064766034
15,CORAL,eicu,miiv,1,132130312
15,CORAL,eicu,miiv,2,912925663
15,CORAL,eicu,miiv,3,2001120258
15,CORAL,eicu,miiv,4,1215888047
15,CORAL,eicu,hirid,0,1064766034
15,CORAL,eicu,hirid,1,132130312
15,CORAL,eicu,hirid,2,912925663
15,CORAL,eicu,hirid,3,2001120258
15,CORAL,eicu,hirid,4,1215888047
15,CORAL,eicu,aumc,0,1064766034
15,CORAL,eicu,aumc,1,132130312
15,CORAL,eicu,aumc,2,912925663
15,CORAL,eicu,aumc,3,2001120258
15,CORAL,eicu,aumc,4,1215888047
15,CORAL,hirid,miiv,0,1064766034
15,CORAL,hirid,miiv,1,132130312
15,CORAL,hirid,miiv,2,912925663
15,CORAL,hirid,miiv,3,2001120258
15,CORAL,hirid,miiv,4,1215888047
15,CORAL,hirid,eicu,0,1064766034
15,CORAL,hirid,eicu,1,132130312
15,CORAL,hirid,eicu,2,912925663
15,CORAL,hirid,eicu,3,2001120258
15,CORAL,hirid,eicu,4,1215888047
15,CORAL,hirid,aumc,0,1064766034
15,CORAL,hirid,aumc,1,132130312
15,CORAL,hirid,aumc,2,912925663
15,CORAL,hirid,aumc,3,2001120258
15,CORAL,hirid,aumc,4,1215888047
15,CORAL,aumc,miiv,0,1064766034
15,CORAL,aumc,miiv,1,132130312
15,CORAL,aumc,miiv,2,912925663
15,CORAL,aumc,miiv,3,2001120258
15,CORAL,aumc,miiv,4,1215888047
15,CORAL,aumc,eicu,0,1064766034
15,CORAL,aumc,eicu,1,132130312
15,CORAL,aumc,eicu,2,912925663
15,CORAL,aumc,eicu,3,2001120258
15,CORAL,aumc,eicu,4,1215888047
15,CORAL,aumc,hirid,0,1064766034
15,CORAL,aumc,hirid,1,132130312
15,CORAL,aumc,hirid,2,912925663
15,CORAL,aumc,hirid,3,2001120258
15,CORAL,aumc,hirid,4,1215888047
15,VREx,miiv,eicu,0,1288793044
15,VREx,miiv,eicu,1,594668458
15,VREx,miiv,eicu,2,1997602091
15,VREx,miiv,eicu,3,919141882
15,VREx,miiv,eicu,4,137166004
15,VREx,miiv,hirid,0,1288793044
15,VREx,miiv,hirid,1,594668458
15,VREx,miiv,hirid,2,1997602091
15,VREx,miiv,hirid,3,919141882
15,VREx,miiv,hirid,4,137166004
15,VREx,miiv,aumc,0,1288793044
15,VREx,miiv,aumc,1,594668458
15,VREx,miiv,aumc,2,1997602091
15,VREx,miiv,aumc,3,919141882
15,VREx,miiv,aumc,4,137166004
15,VREx,eicu,miiv,0,1288793044
15,VREx,eicu,miiv,1,594668458
15,VREx,eicu,miiv,2,1997602091
